customer_id,customer_name,total_sales,total_profit
MS-62015-94410,Matthew Smith,4066.0,747.0
CW-54253-35722,Catherine Wright,383.0,48.0
BM-19426-66623,Brandon Mendoza,736.0,158.0
JV-60902-16969,Jasmin Villegas,171.0,25.0
RU-37338-24729,Randy Underwood,612.0,131.0
IM-74550-78432,Isaac Martin,912.0,176.0
LF-13154-33135,Laura Fuller,240.0,29.0
RG-63181-89424,Robert Garrison,529.0,103.0
PW-58688-56791,Phillip Wagner,89.0,12.0
MS-93128-49483,Michael Smith,635.0,90.0
CB-92688-55612,Clayton Bell,1535.0,293.0
SO-64290-83357,Stephanie Olson,338.0,36.0
CM-83669-31807,Cassidy Morris,425.0,106.0
JR-55709-15463,Justin Roy,115.0,25.0
CP-67887-39790,Chad Perez,525.0,58.0
JG-58597-77600,Jay Garcia,7493.0,1222.0
AW-80506-21236,Alexis Williams,1389.0,204.0
SR-69314-39042,Samuel Roberts,544.0,43.0
JR-78902-74423,John Romero,7723.0,1463.0
GW-23769-41589,Gary Wall,1559.0,416.0
JM-47723-87312,Jean Mcdaniel,5107.0,660.0
AR-10026-78122,Anna Roberts,1274.0,144.0
TB-30333-14794,Trevor Bishop,440.0,120.0
SF-79674-82227,Samuel Franklin,92.0,12.0
MD-53429-52183,Manuel Daniel,397.0,63.0
HC-28160-44479,Heather Cole,596.0,111.0
AH-26281-45211,Anna Hampton,3071.0,649.0
RK-16202-42675,Richard Knight,13784.0,2245.0
KV-48582-53076,Katelyn Vargas,318.0,79.0
PW-84846-57888,Pamela Wyatt,539.0,63.0
FS-37711-96535,Frank Savage,830.0,121.0
LJ-12005-31825,Lance Jones,478.0,82.0
MW-41488-61256,Michael White,683.0,118.0
TS-89281-53207,Terry Stafford,342.0,38.0
BS-92376-15102,Brittany Scott,309.0,69.0
BG-99708-81776,Barbara Gutierrez,375.0,35.0
JG-17027-86311,Jessica Galvan,2146.0,212.0
RS-78795-22495,Ryan Sosa,350.0,81.0
MJ-30715-86594,Mrs. Colleen Jones,5783.0,957.0
HC-55468-45473,Haley Cox,698.0,112.0
AA-90070-47133,Amy Allen,11590.0,1667.0
JC-80189-39779,Joseph Cook,758.0,136.0
MF-56359-26097,Melissa Flowers,400.0,43.0
AC-49587-84007,Adam Collins,1042.0,143.0
TC-93849-56502,Thomas Case,1389.0,282.0
JR-55500-48860,Joseph Robinson,533.0,128.0
SR-54633-50628,Sheryl Russell,595.0,67.0
CN-13747-43978,Catherine Nguyen,720.0,81.0
TB-24317-92665,Trevor Barrera,10710.0,1865.0
MN-98995-62443,Matthew Nguyen,819.0,155.0
AB-74883-64299,Audrey Bowen,1365.0,140.0
ML-90853-50248,Michelle Lambert,96.0,15.0
RW-95289-50982,Robin Wright,8030.0,1390.0
KH-24908-46860,Katelyn Hernandez,418.0,94.0
KJ-45740-42360,Kari Jennings,1366.0,279.0
AN-26596-93010,Andrew Nelson,2359.0,471.0
SR-64000-50337,Sandra Roberts,1423.0,209.0
MN-79460-37190,Mercedes Nguyen,13731.0,2934.0
KW-43100-26210,Kyle Williams,376.0,75.0
LB-30953-94597,Lisa Bishop,164.0,18.0
CT-82361-13651,Crystal Thomas,797.0,152.0
GD-38034-88937,Gloria Dominguez,6383.0,1030.0
JC-97573-98435,Jeffery Clark,820.0,153.0
CB-93181-66301,Christina Burnett,733.0,122.0
DH-47038-59108,Dennis Hamilton,508.0,107.0
JD-32159-63742,Jennifer Hall DVM,3661.0,809.0
JT-67758-81599,Jason Thomas,457.0,100.0
GL-60679-37286,Gregory Lee,1777.0,382.0
JL-14660-21871,Jennifer Love,9207.0,1800.0
TL-43118-92299,Tabitha Lewis,3592.0,519.0
MS-59034-26959,Michael Salazar,277.0,35.0
NB-20165-67163,Nicole Bell,1384.0,231.0
SK-61149-13669,Samuel Keller,480.0,101.0
SM-53674-80765,Stephanie Martinez,1987.0,240.0
RH-30972-12264,Roy Harper,951.0,137.0
TT-95739-23010,Travis Taylor,856.0,112.0
CA-60935-88019,Christina Anderson,370.0,81.0
FT-27827-96152,Frances Taylor,1299.0,316.0
ML-30364-53863,Michelle Lee,1247.0,187.0
TP-66338-36192,Tiffany Padilla,470.0,45.0
TS-17540-14002,Teresa Smith,487.0,79.0
SA-46248-17168,Sean Abbott,6703.0,1108.0
KD-28999-68782,Katelyn Hunter DDS,8356.0,1552.0
DS-78854-13198,Daniel Smith,21746.0,3326.0
AB-71198-46830,Andrew Brown,295.0,47.0
KT-29044-65010,Kimberly Thompson,1018.0,201.0
MH-38661-95138,Matthew Harris,55.0,12.0
JJ-40402-46650,John Jones,1418.0,148.0
TP-83092-19044,Todd Perez,1493.0,223.0
VF-13613-15486,Victor Fuller,23445.0,3379.0
BS-69755-86221,Brandon Smith,10611.0,1971.0
AD-54621-73816,Amanda Daniel,8191.0,1347.0
MC-71553-11823,Mary Casey,6995.0,1420.0
MS-37071-89705,Mark Smith,9272.0,1244.0
BD-26370-38738,Brittney Davis,13285.0,1604.0
JO-54072-24145,Jacqueline Oconnor,1601.0,230.0
VT-44786-93392,Veronica Thompson,2242.0,399.0
RG-39479-82648,Robert Gordon,1612.0,241.0
SS-25256-50777,Stephanie Smith,6885.0,1062.0
SM-64734-62519,Samuel Mcdaniel,789.0,171.0
JG-72369-48530,Jennifer Gardner,8078.0,1701.0
HW-17123-19157,Heidi Weaver,793.0,146.0
CG-13908-44483,Cindy Gillespie,10021.0,1862.0
PG-58760-92306,Peter Gordon,11480.0,2093.0
DO-35782-18369,Daniel Owens,406.0,44.0
MH-82193-64899,Michelle Higgins,1147.0,164.0
SW-78318-39588,Sabrina Werner,8080.0,1295.0
KA-79186-56405,Kathryn Anthony,1501.0,331.0
DC-15739-91822,David Carroll,2333.0,597.0
RM-49305-87334,Robin Mathis,1088.0,280.0
TH-28445-20880,Tammy Harrell,524.0,83.0
BY-37066-88208,Brooke Young,298.0,71.0
LO-45918-73710,Lawrence Olson,921.0,199.0
PR-36622-27089,Paul Rose,420.0,70.0
PW-29477-56347,Paige Williams,420.0,85.0
MR-93608-89170,Miranda Robinson,7202.0,1274.0
BW-74952-57993,Becky Wilson,151.0,40.0
AW-36113-27444,Amber Wagner,426.0,103.0
CH-16631-35514,Corey Huynh,292.0,32.0
EH-95114-70498,Elizabeth Horne,532.0,118.0
LN-20118-89724,Logan Nicholson,349.0,69.0
JJ-14147-17986,Jake James,441.0,30.0
MR-52905-81968,Matthew Reed,5303.0,953.0
JD-92768-47263,Jennifer Duncan,14763.0,3084.0
AR-83394-30787,Alejandro Rodriguez,5696.0,935.0
JL-98752-90838,Jacob Lucero,728.0,137.0
TR-43788-22385,Tracy Reyes,630.0,136.0
MS-41110-20439,Miss Kimberly Santos,1115.0,256.0
RS-61241-69951,Renee Scott,899.0,127.0
EG-19747-14695,Eduardo Garcia,310.0,38.0
CB-69508-30148,Caitlin Brown,150.0,32.0
RR-55359-64662,Ryan Richards,1025.0,227.0
JW-57371-77311,Jaime Williams,11377.0,1733.0
JH-70647-93462,Jeffrey Hurst,551.0,115.0
VG-74405-56980,Vanessa Gallegos,618.0,136.0
NH-77343-86181,Nichole Hampton,401.0,53.0
SM-86028-88314,Steven Mcintyre,446.0,84.0
JJ-98176-76071,Jennifer Jones,7790.0,1280.0
LW-62777-96638,Laura Watson,1443.0,222.0
JT-33597-78029,Jason Taylor,313.0,23.0
AM-92539-68402,Autumn Mason,158.0,33.0
NW-95992-98275,Natasha White,1446.0,248.0
LG-10757-54148,Lisa Gallagher,420.0,124.0
KC-82473-28728,Keith Cooley,916.0,154.0
CR-12533-92959,Christine Rodriguez,17692.0,3126.0
JR-24435-32538,Jesse Roberts,660.0,125.0
EW-42424-50770,Erika Walker,291.0,17.0
MH-95751-96119,Marc Hogan,1216.0,232.0
MM-94847-56186,Mr. Justin Myers,456.0,97.0
SP-99497-98112,Sarah Patterson,272.0,39.0
AS-71373-98200,Angel Snow,294.0,51.0
AB-52864-19349,Andrea Barber,613.0,148.0
KR-70781-31406,Katrina Robinson,8289.0,1603.0
KM-42498-43189,Kim Mullins,135.0,16.0
JR-87562-47870,John Reyes,1044.0,100.0
JD-46104-18231,Jill Bennett DVM,1542.0,143.0
KC-95384-64418,Kimberly Carter,6074.0,1239.0
AC-85864-30556,Ariel Castaneda,8502.0,1386.0
KA-39572-19223,Karen Ashley,375.0,58.0
RJ-32276-70335,Raymond Jackson,697.0,197.0
JT-71950-16085,Joseph Terry,8396.0,1590.0
DJ-59041-43493,Danielle Jones,7474.0,1395.0
MV-52501-72760,Melinda Vasquez,1033.0,113.0
NE-25010-17735,Nicole Esparza,1153.0,264.0
CH-36839-80163,Charles Harris,10438.0,2250.0
TH-43043-98271,Tristan Hopkins,6595.0,1790.0
RH-22467-11569,Robert Hall,1262.0,143.0
LC-64489-60823,Lacey Callahan,10387.0,1848.0
EC-78951-21830,Emily Cook,1921.0,350.0
RA-20888-23565,Robin Adams,1042.0,155.0
LM-70715-91384,Laura Mckenzie,9141.0,1718.0
GC-10919-33985,Garrett Castillo,1561.0,217.0
MD-59597-25840,Michelle Dougherty,4067.0,543.0
EW-78447-76683,Erin Woods,411.0,93.0
LW-86171-16339,Leonard Walker,276.0,72.0
JC-32958-26017,James Christensen,463.0,41.0
EG-91991-26152,Eric Green,320.0,72.0
BM-70433-24397,Brian Martinez,476.0,92.0
JS-58047-92804,Jessica Smith,888.0,132.0
EN-16320-35022,Emily Nguyen,5864.0,1188.0
AM-91912-17575,Amanda Morgan,936.0,126.0
JM-35857-78126,Jeremy Medina,1630.0,244.0
TB-43284-61503,Travis Bennett,15529.0,2644.0
MB-17076-64347,Ms. Kristi Beck,12143.0,2329.0
RC-40190-85403,Roger Crawford,17493.0,2932.0
MH-36850-77742,Matthew Hanson,14557.0,2365.0
BC-10130-48911,Bryan Chavez,986.0,170.0
DL-52837-24493,Debra Lopez,577.0,88.0
JF-26369-38446,Jonathan Fox,820.0,99.0
DF-63409-66299,Douglas Flores,837.0,193.0
LH-57540-66145,Louis Hernandez,215.0,14.0
SC-79976-89566,Sarah Case,903.0,167.0
VG-87879-42875,Victoria Graves,66.0,19.0
PL-40305-11334,Paula Long,777.0,180.0
LP-50669-98759,Lindsay Phillips,8028.0,1128.0
RW-74866-85031,Raymond White,1425.0,166.0
JD-62867-11320,Justin Duncan,234.0,56.0
KA-48637-88039,Karen Adams,1476.0,426.0
WT-92826-76230,Wyatt Taylor,53.0,10.0
JO-75770-20239,Joan Ortiz,1464.0,379.0
JM-41777-61041,Julie Mason,257.0,30.0
JM-16716-89736,John Meyer,938.0,230.0
GJ-94971-68707,Gary Jackson,347.0,35.0
KP-36596-72301,Kayla Phillips,739.0,186.0
NW-56836-36927,Natasha Watts,1305.0,220.0
DD-66284-24796,Darlene Davis,8308.0,1526.0
JN-37212-21239,Jared Nelson,269.0,71.0
AT-86673-58597,Adrienne Taylor,6148.0,1825.0
DS-48352-38766,Dana Smith,970.0,198.0
SW-16809-16100,Samantha Wilson,6510.0,1084.0
SH-43159-70560,Scott Hill,8024.0,1478.0
JS-74623-50319,John Sellers,8695.0,1298.0
PT-59944-93824,Pamela Thomas,765.0,151.0
BM-39818-84850,Brenda Martinez,1419.0,371.0
BW-23087-88232,Brett Watts,1078.0,198.0
DR-52343-66250,Dawn Reynolds,8721.0,1481.0
CP-77635-24339,Cheryl Petty,171.0,50.0
SF-40358-89607,Stacey Fields,13671.0,2270.0
RJ-83623-77796,Rachel James,700.0,125.0
TG-48819-76640,Timothy Galvan,220.0,30.0
LM-80635-92617,Lori Martinez,1073.0,186.0
BP-98043-36582,Barbara Peck,316.0,57.0
RM-70668-98322,Robert Moore,431.0,50.0
GJ-28211-39869,Gerald Jackson,1181.0,147.0
BR-69802-53270,Brian Roberts,819.0,101.0
GB-69430-19420,Gary Barnes,1000.0,179.0
ZC-26666-32137,Zachary Castillo,10332.0,2371.0
JW-54289-66953,Jacqueline Williams,6765.0,1269.0
MD-40363-13959,Mike Dunn,12313.0,2137.0
CM-36189-64793,Christina Marks,11112.0,2118.0
JJ-49183-38629,Joseph Jenkins,1959.0,359.0
SR-26640-58164,Sean Richard,158.0,45.0
LS-95116-52637,Louis Smith,9396.0,1827.0
MK-84547-65030,Michelle Kirby,9886.0,1729.0
AG-45072-79280,Amber Greene,1389.0,351.0
KC-95715-77161,Kevin Cain,353.0,41.0
SW-51251-40072,Sean Waters,1501.0,299.0
ME-91167-94595,Mario Evans,140.0,17.0
LH-50102-78667,Linda Huber,10875.0,1684.0
DM-14281-91679,Daniel Miles,494.0,122.0
MC-65191-85626,Maria Carroll,246.0,25.0
KO-59400-94099,Kenneth Odonnell,281.0,71.0
DS-40483-70233,David Singleton,1818.0,254.0
GH-56462-99789,Gwendolyn Hartman,7042.0,1321.0
LM-30248-16616,Linda Acevedo MD,1990.0,341.0
DT-75079-56076,Deborah Thomas,259.0,52.0
VM-41832-48521,Valerie Myers,10335.0,2059.0
RM-38557-39076,Rebecca Murillo,7548.0,1101.0
CB-88424-79349,Chad Barajas,834.0,129.0
CD-22876-29036,Christina Miller DDS,297.0,31.0
TF-97080-16450,Tracey Ferguson,568.0,158.0
MG-11623-25558,Mary Good,122.0,10.0
SM-77630-23463,Stephanie Manning,1217.0,199.0
KF-88178-80040,Kevin Fry,473.0,74.0
AJ-45650-68003,Austin James,809.0,155.0
IW-57437-67094,Ian Whitney,1550.0,240.0
CK-75375-41230,Cindy Kerr,925.0,140.0
MM-41990-72310,Miss Courtney Ferrell MD,821.0,193.0
CR-46423-40691,Caroline Rodriguez,8037.0,1102.0
DV-11323-96279,David Vega,829.0,212.0
MA-86269-12801,Mr. Manuel Anderson,13212.0,2101.0
LA-66894-96688,Lindsay Andersen,403.0,68.0
MH-19104-26327,Michael Hall,1744.0,322.0
KD-26897-17018,Kurt Vasquez DVM,1133.0,166.0
LM-98014-35952,Lisa Mitchell,202.0,35.0
MW-12206-41858,Melissa Weber,1839.0,281.0
JM-43801-44743,Jennifer Mercer,15245.0,2869.0
TN-19469-50822,Taylor Norman,262.0,20.0
JS-69337-51865,Jacob Sherman,239.0,33.0
HJ-88073-82531,Heidi Johnson,962.0,155.0
JJ-79463-54945,James Jackson,1216.0,187.0
KC-55982-38565,Kathleen Cox,11069.0,2145.0
TG-70612-93032,Tracy Garcia,271.0,57.0
KT-62061-69364,Kathryn Thomas,9281.0,1601.0
RR-16525-40153,Randy Reed,8707.0,1284.0
SW-19860-94790,Steven White,488.0,39.0
SB-17101-96194,Samantha Brown,771.0,112.0
RP-19763-57454,Richard Perez,1254.0,287.0
BM-41603-88738,Brooke Moore,648.0,164.0
HM-85153-76985,Harold Marquez,1485.0,260.0
AD-87417-85904,Alexis Davis,328.0,61.0
SM-85371-32742,Sara Miller,130.0,18.0
MK-29685-50007,Michael King,1082.0,111.0
MM-30866-41529,Michael Shelton MD,10499.0,2230.0
BH-78617-82033,Brady Henderson,1772.0,305.0
DB-58479-55623,David Bennett,433.0,75.0
LN-61016-17227,Larry Novak,12872.0,3180.0
WB-81197-85785,Warren Browning,1749.0,299.0
KT-20402-83712,Katherine Terrell,7207.0,1408.0
TG-57827-54964,Tony Gardner,1058.0,156.0
TW-21349-26903,Tammie Werner,1190.0,177.0
BJ-81730-77304,Brooke Jones,93.0,12.0
JR-86276-96842,Jerry Richardson,287.0,23.0
AH-51368-58162,Alexander Howard,2490.0,487.0
RY-70691-76823,Richard Young,215.0,28.0
WM-76658-66491,Wendy Morris,141.0,27.0
AH-43947-94394,Amy Hill,771.0,110.0
BM-57274-44249,Brent Martinez,432.0,77.0
WF-96744-51609,William Fowler,239.0,30.0
MW-83768-82723,Mr. Jay Wood,729.0,141.0
JB-19866-90296,Justin Brown,16252.0,2480.0
MW-10899-88944,Michael Webb,955.0,166.0
NB-30211-39165,Nicholas Bell,1163.0,248.0
BJ-88342-40364,Bobby Johnson,1513.0,285.0
MM-26006-27457,Mark Martin,422.0,46.0
TB-87978-93897,Tammy Bridges,15195.0,2884.0
MW-37310-69815,Matthew Waters,181.0,32.0
SJ-57479-78485,Sarah Johnson,7972.0,2135.0
JG-25066-59327,Jeffrey Gonzalez,507.0,47.0
TW-59379-98906,Thomas Ward,432.0,93.0
JH-74748-45351,John Huber,158.0,16.0
MS-50928-25700,Mariah Shaw,892.0,184.0
SG-48435-68516,Suzanne Green,238.0,68.0
AR-92738-13853,Anthony Rivera,7208.0,1525.0
RS-76239-79326,Ronald Sparks,8341.0,1309.0
DF-64953-14199,Derek Fisher,1338.0,324.0
JC-58976-92013,Jared Chapman,254.0,48.0
LT-84108-93637,Luis Thompson,428.0,81.0
FR-23463-24930,Frank Reyes,275.0,66.0
MC-46836-94626,Mark Cherry,1457.0,408.0
RA-31288-14443,Richard Adams,307.0,25.0
MA-60707-57367,Margaret Armstrong,1142.0,310.0
BF-63788-53091,Brooke Fields,3440.0,471.0
AP-13059-12791,Aaron Pollard,2779.0,189.0
ML-53914-61482,Mikayla Lopez,918.0,222.0
JW-67152-96293,John Williams,1180.0,134.0
AM-69369-73727,Arthur Miller,603.0,115.0
SE-14102-50686,Scott Esparza,1395.0,273.0
NC-44629-96900,Nicholas Chan,13745.0,2694.0
KL-15241-90262,Kyle Lara,19333.0,4245.0
SB-82516-93364,Sarah Black,10419.0,1486.0
KJ-83270-72119,Kevin Johnson,141.0,13.0
JW-70948-24930,Jeffrey White,683.0,138.0
CD-34550-46586,Carolyn Dunlap,936.0,114.0
MJ-17676-78999,Michelle Jones,11154.0,2285.0
TN-51205-64003,Tanya Norton,1227.0,171.0
KB-43269-74899,Katrina Brock,218.0,45.0
AA-75174-17106,Alexis Adams,19014.0,1942.0
CL-99012-57173,Cathy Lewis,2508.0,444.0
GS-53163-68995,Gregory Schneider,1635.0,475.0
DB-92260-68300,Dakota Bush,937.0,99.0
TP-28028-56426,Timothy Parks,7783.0,1306.0
TH-65810-55857,Timothy Hart,160.0,46.0
RH-57983-22195,Rachel Henderson,344.0,98.0
AR-12834-51042,April Robinson,514.0,55.0
MJ-40589-61125,Mario Jacobson,18632.0,3228.0
JR-31756-44957,Judy Ramsey,638.0,166.0
RG-72403-63071,Richard Garcia,1063.0,170.0
JM-40731-24197,John Mccarthy,562.0,104.0
EW-74356-43733,Emily Williams,432.0,75.0
TR-24867-79110,Tony Ross,876.0,105.0
MA-88497-65472,Makayla Andrade,9565.0,2004.0
AC-33118-19824,Alexander Cobb,6530.0,1017.0
RR-87809-33469,Randall Reyes,19969.0,3712.0
MS-81758-67783,Maria Sutton,1384.0,211.0
HM-27963-59936,Holly Mendoza,642.0,130.0
AK-44432-17994,Alicia King,424.0,61.0
RC-22915-32974,Richard Coleman,1836.0,322.0
MS-94496-78070,Marie Smith,1226.0,138.0
RB-75118-23285,Ruben Boyd,604.0,55.0
JG-92938-75661,Jennifer Graves,70.0,16.0
CB-86753-44940,Casey Burgess,1126.0,220.0
RB-22120-12219,Rebecca Burgess,12909.0,2142.0
PK-99098-98834,Patricia Key,319.0,49.0
CD-67426-31387,Catherine Delgado,164.0,21.0
SR-94740-71236,Scott Rodriguez,478.0,91.0
MW-21253-98395,Mario Williams,1252.0,313.0
MC-89324-33094,Michelle Chang,406.0,34.0
MG-99636-68766,Monica Greer,690.0,163.0
SM-60111-64273,Steven Mckee,76.0,19.0
MP-45172-40399,Miss Lindsay Harris PhD,506.0,47.0
JY-14933-42597,Jeremy York,295.0,53.0
CM-75098-71724,Casey Mitchell,482.0,34.0
RC-40614-51689,Ricky Chase,6119.0,1031.0
WC-82067-55953,William Conway,383.0,70.0
CK-73060-48760,Corey King,584.0,111.0
DJ-45590-25802,Daniel Johnson,923.0,276.0
DB-91340-11960,Daniel Beltran,8312.0,1428.0
KG-57981-70085,Kathryn Gilbert,285.0,58.0
VH-69340-80056,Victoria Hines,2051.0,528.0
KJ-85041-76293,Katherine Jones,884.0,117.0
BS-63095-21840,Barbara Scott,5494.0,857.0
DR-16265-11114,David Richard,5333.0,807.0
JH-65390-51067,Jennifer Hughes,1153.0,151.0
RJ-47409-45297,Robert James,1184.0,260.0
WW-37747-25668,Whitney Waters,605.0,61.0
KK-61978-94434,Kevin Kelly,650.0,106.0
AT-92376-30447,Anna Thomas,68.0,14.0
JO-24023-46798,Johnathan Orozco,732.0,115.0
AH-81518-75746,Amy Hogan,736.0,129.0
EH-72198-23815,Ellen Hicks,550.0,31.0
AS-96229-57521,Allison Sampson,451.0,52.0
RT-20914-68134,Roger Thomas,6350.0,1201.0
KJ-56289-37473,Kaitlyn Johnson,9097.0,1618.0
DB-31908-69722,Douglas Bradley,1272.0,275.0
WR-59775-23488,William Rodriguez,619.0,130.0
KL-80267-36618,Kathleen Lopez,170.0,42.0
ST-91747-58573,Summer Taylor,1256.0,248.0
NP-27293-96228,Nicole Porter,61.0,8.0
AA-56149-53126,Anthony Allen,655.0,142.0
HW-92781-37479,Hannah White,672.0,111.0
MW-83040-57212,Mark White,418.0,73.0
CP-49280-40028,Christina Pierce,232.0,31.0
DY-25854-66036,David Young,1404.0,185.0
NJ-70547-64094,Nancy Jimenez,685.0,149.0
KW-20182-39762,Kylie Weiss,352.0,36.0
KH-41683-55489,Kevin Hartman,778.0,159.0
PG-59243-98357,Peter Gardner,8669.0,1819.0
JD-29621-46303,John Dunn,709.0,85.0
SV-19179-45949,Susan Vazquez,260.0,76.0
CF-44232-14259,Christopher Flores,5461.0,929.0
JB-97064-11312,Jonathan Brown,55.0,6.0
DS-96672-84914,Dr. Colleen Smith,10753.0,1690.0
JN-34090-13146,Jillian Newton,688.0,149.0
JA-20266-99742,Jason Aguirre,226.0,30.0
CG-68567-43197,Chad Gray,941.0,183.0
RT-11919-73933,Robert Turner,14463.0,3480.0
KH-86104-81563,Kevin Howard,1248.0,177.0
JJ-60516-84809,Julie Jenkins,186.0,26.0
IC-33554-77664,Ivan Cooper,339.0,61.0
SM-15998-98240,Susan Murphy,178.0,36.0
MB-15618-14745,Melissa Barker,478.0,91.0
MH-76979-93934,Mindy Hutchinson,347.0,46.0
SB-50447-82841,Scott Bryant,5456.0,978.0
KW-20289-64572,Kimberly Walker,1010.0,227.0
CP-26819-91007,Claudia Price,608.0,100.0
JS-64630-43814,Jade Simpson,1204.0,198.0
NW-35760-52224,Nicholas Watts,365.0,45.0
SL-92059-12445,Shannon Logan,1377.0,290.0
EA-75435-49921,Elizabeth Anderson,15623.0,3049.0
DW-91690-91722,David White,1068.0,213.0
PD-79590-97945,Pamela Dickerson,13203.0,2931.0
KB-94449-96234,Karen Brown,403.0,115.0
EC-29636-88950,Erin Christensen,486.0,114.0
KP-40091-64343,Kevin Perez,985.0,250.0
AR-29175-35129,Adam Roy,736.0,158.0
JM-45035-54767,Jeanette Morgan,296.0,74.0
CD-55332-83244,Carl Davila,189.0,37.0
CH-21385-83910,Christian Holland,2426.0,401.0
EF-56994-25117,Elizabeth Fritz,628.0,80.0
AH-35660-63247,Angela Hardy,350.0,101.0
JM-50828-32648,Jonathan May,1097.0,240.0
MC-69678-30744,Maria Chung,7205.0,1322.0
JL-33818-25650,Jacqueline Lopez,875.0,134.0
ES-19776-26936,Elizabeth Stark,296.0,38.0
JS-82654-26416,Justin Sellers,422.0,95.0
DV-98104-55307,David Vincent,1097.0,160.0
TM-59307-41034,Tracy Martin,14635.0,2790.0
EM-44153-90453,Eduardo Mckee,338.0,38.0
WP-21316-88793,Wesley Parsons,12649.0,2299.0
TB-61803-76501,Tammy Benitez,422.0,102.0
DC-95399-50743,David Clay,303.0,54.0
MS-14332-82678,Marcus Stevens,5923.0,1092.0
DD-14244-66326,Donna Doyle,8458.0,1282.0
TD-31768-85273,Thomas Doyle,458.0,77.0
BJ-27602-29821,Brian Jenkins,12265.0,2599.0
RW-48262-85933,Ryan White,548.0,111.0
NH-21473-81885,Nicolas Hurley,5314.0,809.0
JW-15960-82246,Jose Williams,676.0,199.0
JD-85790-41632,Joseph Donaldson,7386.0,1033.0
AL-80482-62914,Alan Lopez,349.0,21.0
RS-92401-49048,Robert Sims,882.0,168.0
KV-54631-27776,Kathryn Velez,697.0,108.0
JG-68226-98007,Justin Garcia,2347.0,306.0
SC-59215-78384,Spencer Chavez,696.0,80.0
HE-56960-81002,Hayden Edwards,1066.0,262.0
EM-33694-71929,Elizabeth Morgan,599.0,51.0
MT-65675-67484,Matthew Trujillo,684.0,71.0
RR-53565-57243,Robert Rice,10471.0,1657.0
OM-98545-32004,Omar Carr MD,324.0,71.0
PH-48967-88327,Paula Hobbs,594.0,102.0
RH-39856-11723,Renee Henson,606.0,172.0
MC-13709-78594,Margaret Cowan,900.0,246.0
VH-80670-68858,Virginia Horton,894.0,135.0
MS-43519-21058,Michael Smith,1647.0,223.0
NM-97090-59233,Nicholas Miller,297.0,30.0
JG-71331-13984,John Gross,946.0,200.0
DS-92727-78046,Daniel Stout,1276.0,222.0
BR-62907-15664,Beverly Robinson,515.0,118.0
TB-17409-94749,Tracy Bailey,15419.0,2525.0
CM-75555-76642,Christopher Mason,13388.0,3442.0
TS-37879-20654,Tara Smith,6614.0,1132.0
SB-86125-41631,Stacey Brown,7404.0,1436.0
PH-80703-13735,Patrick Hopkins,387.0,107.0
WW-37372-29773,Whitney Walker,360.0,46.0
NT-98349-65616,Nathan Thomas,4218.0,828.0
JW-67802-73040,Joshua Wilson,1573.0,80.0
AH-87976-35564,April Hunt,488.0,75.0
JC-30321-84862,John Clark,2235.0,251.0
PM-22852-84625,Peter Mccarthy,11934.0,2440.0
MS-98576-36665,Michael Spencer,6002.0,572.0
SP-34716-91067,Shelley Patterson,439.0,79.0
NJ-86221-48046,Nicholas Jackson,1156.0,161.0
JC-87994-57206,Jessica Cooper,864.0,167.0
KN-56130-74708,Kellie Nguyen,346.0,58.0
DW-49996-98288,Dawn Williams,8949.0,1636.0
DH-70351-20778,David Harrington,6405.0,953.0
CS-46629-97610,Charles Santiago,635.0,132.0
EH-41809-93886,Ethan Harris,1766.0,326.0
BV-90492-91860,Benjamin Villarreal,436.0,128.0
KS-99480-64274,Kenneth Scott,15337.0,2721.0
WW-84321-91533,William Wright,192.0,27.0
BS-46630-14707,Brittany Sellers,1414.0,248.0
RT-69229-15236,Robert Taylor,445.0,118.0
JF-53161-57059,Jill Flores,611.0,53.0
JC-50279-13159,Jessica Chandler,109.0,27.0
CH-19588-86169,Crystal Henry,826.0,123.0
EL-81062-97129,Eric Larsen,1682.0,382.0
CC-81804-35262,Christopher Crosby,846.0,200.0
KN-48623-91649,Karen Nguyen,108.0,10.0
TT-72933-11601,Thomas Tate,196.0,41.0
AT-58465-82637,Annette Thomas,1588.0,426.0
HW-58923-63288,Harold Warren,901.0,233.0
AI-48493-66614,Anthony Ibarra,1500.0,317.0
WS-42753-85213,William Sanders,3590.0,338.0
JC-47819-21243,Jacqueline Cooper,179.0,26.0
CM-43260-55637,Cheyenne Martinez,4174.0,488.0
PE-69471-71879,Pamela Elliott,1304.0,84.0
JR-33635-64193,Jennifer Rowe,8282.0,1173.0
TB-90275-37826,Theresa Brown,992.0,235.0
LH-12038-16157,Latasha Hamilton,1228.0,245.0
CL-73589-63064,Carlos Lane,328.0,81.0
CC-35561-56912,Chloe Callahan,638.0,148.0
JM-22375-65436,Jeffrey Martinez,553.0,74.0
BE-99928-62482,Bianca Evans,915.0,197.0
PM-32236-82394,Patrick Moore,199.0,60.0
KL-40940-83888,Katie Lee,357.0,103.0
RE-83057-34500,Ricky Edwards,142.0,24.0
DK-58819-59750,Dana Knight,686.0,127.0
RA-38018-56298,Robert Anthony,311.0,64.0
MJ-57361-62924,Mia Jackson,974.0,87.0
JM-53266-50394,John Miller,1604.0,436.0
SK-60962-96263,Susan Kidd,2597.0,315.0
SS-24072-67667,Susan Simon,578.0,67.0
JG-62170-13021,Jeffrey Gardner,459.0,78.0
